app_name,entity_path,entity_name
gang__mox_wa_mox_05_1,Character.sts_wat_nid_01_lizzie,Mox Bouncer
gang__mox_wa_mox_05_1_1,Character.sts_wat_nid_01_lizzie,Mox Bouncer
gang__mox_wa_mox_06,Character.sts_wat_nid_01_lizzie,Mox Bouncer
gang__mox_wa_mox_06_1,Character.sts_wat_nid_01_lizzie,Mox Bouncer
gang__mox_wa_mox_06_1_1,Character.sts_wat_nid_01_lizzie,Mox Bouncer
gang__mox_wa__beyond_bouncer_01,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa__beyond_bouncer_02,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa__beyond_bouncer_03,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa__beyond_bouncer_04,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_01,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_01_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_01_2,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_02,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_02_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_02_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_02_wounded,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_03,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_03_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl2_03_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_01,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_01_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_01_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_02,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_02_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_02_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_03,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_03_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_elite__lvl3_03_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_01,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_01_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_01_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_02,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_02_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_02_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_03,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_03_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_03_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_04,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_04_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_04_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_05,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_05_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_05_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_06,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_06_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_wa_mox_06_1_1,Character.the_mox_1_ranged1_lexington_wa,Female Mox Grunt
gang__mox_ma_mox1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox1_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox2,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox2_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox2_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox3,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox3_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox3_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox4,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox4_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox4_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox5,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox5_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox5_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox6,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox6_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox6_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox7,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox7_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox7_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox8,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox8_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox8_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox9,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox9_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_ma_mox9_1_1,Character.q000_lizzies_mox_male,Male Mox Grunt
gang__mox_wa__beyond_bouncer_01,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa__beyond_bouncer_02,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa__beyond_bouncer_03,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa__beyond_bouncer_04,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_01,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_01_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_01_2,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_02,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_02_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_02_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_02_wounded,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_03,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_03_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl2_03_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_01,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_01_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_01_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_02,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_02_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_02_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_03,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_03_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_elite__lvl3_03_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_01,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_01_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_01_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_02,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_02_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_02_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_03,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_03_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_03_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_04,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_04_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_04_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_05,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_05_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_05_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_06,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_06_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
gang__mox_wa_mox_06_1_1,Character.the_mox_elite3_fmelee3_mantis_wa_elite,Female Mox Elite
henry_2020_rockerboy,Character.Henry,Henry
henry_2070_drug_addict,Character.Henry,Henry
henry_2070_rockerboy,Character.Henry,Henry
nancy_beaten,Character.Nancy,Nancy
nancy_camera_device,Character.Nancy,Nancy
nancy_default,Character.Nancy,Nancy
nancy_nancy_2020,Character.Nancy,Nancy
nancy_nancy_2077_rockergirl,Character.Nancy,Nancy
denny_denny,Character.Denny,Denny
denny_denny_2020,Character.Denny,Denny
denny_denny_2077_rockergirl,Character.Denny,Denny
kerry_eurodyne__q203__shower,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_bathrobe,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_old,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_old_no_sunglasses,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undercover,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undercover_backstage_pass,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undercover_no_glasses,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undercover_no_glasses_backstage_pass,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undress_01,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undress_02,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_undress_03,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_young,Character.Kerry,Kerry
kerry_eurodyne_kerry_eurodyne_young_2013,Character.Kerry,Kerry
kerry_eurodyne_nude,Character.Kerry,Kerry
kerry_eurodyne_nude_censored,Character.Kerry,Kerry
kerry_eurodyne_nude_no_penis,Character.Kerry,Kerry
kerry_eurodyne_nude_no_penis_censored,Character.Kerry,Kerry
man_average_q108_kerry,Character.Kerry,Kerry
man_average_q108_kerry_old,Character.Kerry,Kerry
man_average_q108_kerry_old_changing,Character.Kerry,Kerry
man_average_sq017_kerr_old_disguise,Character.Kerry,Kerry
man_average_sq017_kerry_old_disguise_off,Character.Kerry,Kerry
gang__cyberpunk_ma__q103__nix,Character.Nix,Nix
queen_of_the_stoop_wa_queen_of_the_stoop_wa_01,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_02,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_03,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_04,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_05,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_06,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_07,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_08,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_09,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_10,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_11,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_12,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_13,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_14,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_15,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_16,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_17,Character.q101_audience_female,Queen of the Stoop
queen_of_the_stoop_wa_queen_of_the_stoop_wa_18,Character.q101_audience_female,Queen of the Stoop
special__samurai_fan_wa_fan_01,Character.q101_audience_female,Queen of the Stoop
special__samurai_fan_wa_fan_02,Character.q101_audience_female,Queen of the Stoop
special__samurai_fan_wa_fan_03,Character.q101_audience_female,Queen of the Stoop
special__samurai_fan_wa_fan_04,Character.q101_audience_female,Queen of the Stoop
special__samurai_fan_wa_fan_05,Character.q101_audience_female,Queen of the Stoop
crowd__samurai_fan_wa_fan_04,Character.q108_samurai_fan_light_crowd_fa,Fangirl
king_of_the_stoop_ma_king_of_the_stoop_ma_010,Character.q101_samurai_band_staff_male,Roadie
king_of_the_stoop_ma_king_of_the_stoop_ma_013,Character.q101_samurai_band_staff_male,Roadie
max_tac_wa__mq030__melisa,Character.mq030_melisa,Melissa Rory
max_tac_wa__mq030__melisa_blades,Character.mq030_melisa,Melissa Rory
citizen__lowlife_mb__mq010__barry,Character.mq010_barry,Barry
citizen__lowlife_mb_king_of_the_stoop_mb_06_no_glasses,Character.mq010_barry,Barry
corpo__ncpd_mb__mq010__mendez,Character.mq010_policeman,Juan Mendez
corpo__ncpd_wa__mq010__petrova,Character.mq010_policewoman,Nadia Petrova
corpo__ncpd_mb__sq023__vasquez,Character.sq023_vasquez,Officer Vasquez
corpo__ncpd_ma__sq012__detective_yu,Character.sq012_det_yu,Det. Harold Han
corpo__ncpd_ma__q003_intro_ncpd_policeman_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_biker_patrol__lvl3_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_biker_patrol__lvl3_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_biker_patrol__lvl3_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_04,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_05,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_constable__lvl1_06,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_enforcer__lvl2_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_enforcer__lvl2_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_enforcer__lvl3_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_enforcer__lvl3_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_inspector__lvl2_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_inspector__lvl2_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_inspector__lvl2_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_investigator__lvl3_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_investigator__lvl3_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_investigator__lvl3_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_04,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_05,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_ma_ncpd_06,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
max_tac_max_tac_soldier_01,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
max_tac_max_tac_soldier_02,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
max_tac_max_tac_soldier_03,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
max_tac_max_tac_soldier_04,Character.nok_ncpd_investigator_officer_omaha_ma,Investigator
corpo__ncpd_wa__q001__policewoman,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_01,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_02,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_03,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_04,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_05,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_06,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_07,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_08,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_09,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_investigator__lvl3_10,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_03,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_04,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_05,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_06,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_07,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_08,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_09,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_wa_ncpd_police_wa_10,Character.prevention_police_handgun_wa,Female Police
ncpd_police_wa_ncpd_police_wa_01,Character.prevention_police_handgun_wa,Female Police
ncpd_police_wa_ncpd_police_wa_02,Character.prevention_police_handgun_wa,Female Police
corpo__ncpd_ma__q003_intro_ncpd_policeman_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_biker_patrol__lvl3_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_biker_patrol__lvl3_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_biker_patrol__lvl3_03,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_03,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_04,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_05,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_constable__lvl1_06,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_enforcer__lvl2_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_enforcer__lvl2_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_enforcer__lvl3_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_enforcer__lvl3_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_inspector__lvl2_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_inspector__lvl2_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_inspector__lvl2_03,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_investigator__lvl3_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_investigator__lvl3_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_investigator__lvl3_03,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_01,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_02,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_03,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_04,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_05,Character.prevention_police_handgun_ma,Male Police
corpo__ncpd_ma_ncpd_06,Character.prevention_police_handgun_ma,Male Police
max_tac_max_tac_soldier_01,Character.prevention_police_handgun_ma,Male Police
max_tac_max_tac_soldier_02,Character.prevention_police_handgun_ma,Male Police
